District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,10813,10779,5823,54.49,3295,30.83,1417,13.26,142,1.32,8,0.07,0,0,0.0
원주시,120110,88321,38508,43.9,41444,47.25,6788,7.73,873,0.99,88,0.1,0,0,0.0
강릉시,113370,91356,40828,44.98,42615,46.95,6418,7.07,811,0.89,90,0.09,0,0,0.0
동해시,32353,26560,11813,44.75,12728,48.22,1597,6.05,220,0.83,36,0.13,0,0,0.0
삼척시,22082,18954,8207,43.62,9147,48.61,1265,6.72,180,0.95,15,0.07,0,0,0.0
태백시,24975,19774,8495,43.23,10029,51.04,960,4.88,152,0.77,13,0.06,0,0,0.0
정선군,5994,5973,3401,57.43,2124,35.87,339,5.72,50,0.84,7,0.11,0,0,0.0
속초시,9253,8624,4665,54.37,3259,37.98,568,6.62,78,0.9,9,0.1,0,0,0.0
고성군,8332,6361,2499,39.58,3418,54.14,353,5.59,33,0.52,10,0.15,0,0,0.0
양양군,13264,11294,5126,45.71,5441,48.51,563,5.02,78,0.69,6,0.05,0,0,0.0
인제군,13731,11903,5519,46.82,4973,42.19,1169,9.91,107,0.9,18,0.15,0,0,0.0
홍천군,28944,22222,9126,41.44,11429,51.9,1285,5.83,144,0.65,33,0.14,0,0,0.0
횡성군,27184,20056,7400,37.2,11459,57.6,874,4.39,134,0.67,25,0.12,0,0,0.0
영월군,5347,4821,2219,46.33,2332,48.69,202,4.21,33,0.68,3,0.06,0,0,0.0
평창군,14298,13326,6545,49.46,5786,43.72,774,5.84,112,0.84,15,0.11,0,0,0.0
화천군,12836,10365,4300,41.86,4991,48.58,861,8.38,99,0.96,21,0.2,0,0,0.0
양구군,6829,6283,3074,49.36,2554,41.01,538,8.63,54,0.86,7,0.11,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
