District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,122457,103565,85991,83.45,10605,10.29,5434,5.27,868,0.84,135,0.13,0,0,0.0
전주시덕진구,144228,101212,76138,75.71,16016,15.92,7184,7.14,1097,1.09,124,0.12,0,0,0.0
군산시,89577,75087,63001,84.38,8136,10.89,2958,3.96,491,0.65,74,0.09,0,0,0.0
익산시,86356,75824,64358,85.45,7132,9.46,3238,4.29,491,0.65,96,0.12,0,0,0.0
정읍시,45772,41803,37102,89.37,2813,6.77,1246,3.0,273,0.65,77,0.18,0,0,0.0
남원시,29526,28673,25682,90.25,1725,6.06,772,2.71,219,0.76,57,0.2,0,0,0.0
김제시,48240,41933,36708,88.12,3394,8.14,1223,2.93,249,0.59,82,0.19,0,0,0.0
완주군,57399,43113,34793,81.32,5463,12.76,1993,4.65,449,1.04,87,0.2,0,0,0.0
진안군,13720,12354,10574,86.24,1218,9.93,341,2.78,93,0.75,34,0.27,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,4461,4434,3956,89.8,315,7.15,88,1.99,36,0.81,10,0.22,0,0,0.0
임실군,13396,12290,10839,88.89,920,7.54,318,2.6,85,0.69,31,0.25,0,0,0.0
순창군,18957,16366,14239,87.74,1388,8.55,440,2.71,129,0.79,31,0.19,0,0,0.0
고창군,37957,31912,27654,87.31,2831,8.93,907,2.86,192,0.6,89,0.28,0,0,0.0
부안군,22872,17719,15241,86.55,1797,10.2,432,2.45,93,0.52,46,0.26,0,0,0.0
