District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,71319,67147,37473,56.19,22369,33.54,6034,9.04,749,1.12,56,0.08,0,0,0.0
원주시,168602,127132,57403,45.47,57823,45.8,9629,7.62,1260,0.99,128,0.1,0,0,0.0
강릉시,172778,129473,52372,40.71,66061,51.36,8943,6.95,1121,0.87,120,0.09,0,0,0.0
동해시,66938,50346,20945,41.85,25380,50.72,3218,6.43,419,0.83,74,0.14,0,0,0.0
삼척시,50630,39160,14766,37.98,21448,55.18,2295,5.9,322,0.82,38,0.09,0,0,0.0
태백시,33422,25989,10894,42.2,13277,51.43,1430,5.53,192,0.74,20,0.07,0,0,0.0
정선군,21507,17173,7790,45.68,8318,48.77,813,4.76,114,0.66,18,0.1,0,0,0.0
속초시,42238,33496,16130,48.45,14747,44.29,2094,6.28,291,0.87,30,0.09,0,0,0.0
고성군,20742,16926,7249,43.19,8243,49.12,1139,6.78,130,0.77,20,0.11,0,0,0.0
양양군,24980,19670,8061,41.26,10304,52.74,1017,5.2,140,0.71,12,0.06,0,0,0.0
인제군,22230,17517,7384,42.63,8267,47.73,1489,8.59,146,0.84,34,0.19,0,0,0.0
홍천군,51532,39271,15927,40.91,20460,52.55,2222,5.7,272,0.69,47,0.12,0,0,0.0
횡성군,37629,28768,11341,39.73,15613,54.69,1364,4.77,194,0.67,32,0.11,0,0,0.0
영월군,30066,23119,9407,40.98,12277,53.48,1075,4.68,161,0.7,32,0.13,0,0,0.0
평창군,27189,21639,8901,41.42,11261,52.4,1147,5.33,158,0.73,21,0.09,0,0,0.0
화천군,20014,15736,6260,40.18,7734,49.64,1401,8.99,157,1.0,27,0.17,0,0,0.0
양구군,15972,12793,5345,42.16,6066,47.85,1135,8.95,108,0.85,21,0.16,0,0,0.0
철원군,19151,16692,7720,46.74,7096,42.96,1537,9.3,134,0.81,27,0.16,0,0,0.0
