District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,71319,67147,37473,56.19,22369,33.54,6034,9.04,749,1.12,56,0.08,0,0,0.0
원주시,168602,127132,57403,45.47,57823,45.8,9629,7.62,1260,0.99,128,0.1,0,0,0.0
강릉시,172778,129473,52372,40.71,66061,51.36,8943,6.95,1121,0.87,120,0.09,0,0,0.0
동해시,68481,51321,21247,41.65,26013,51.0,3249,6.36,422,0.82,74,0.14,0,0,0.0
삼척시,50630,39160,14766,37.98,21448,55.18,2295,5.9,322,0.82,38,0.09,0,0,0.0
태백시,33422,25989,10894,42.2,13277,51.43,1430,5.53,192,0.74,20,0.07,0,0,0.0
정선군,23466,18487,8103,44.15,9260,50.46,850,4.63,119,0.64,19,0.1,0,0,0.0
속초시,45917,35764,16731,47.06,16297,45.84,2187,6.15,303,0.85,32,0.09,0,0,0.0
고성군,24393,19289,7890,41.25,9835,51.41,1237,6.46,143,0.74,22,0.11,0,0,0.0
양양군,24980,19670,8061,41.26,10304,52.74,1017,5.2,140,0.71,12,0.06,0,0,0.0
인제군,27383,21666,9136,42.63,10099,47.12,1964,9.16,185,0.86,45,0.2,0,0,0.0
홍천군,54607,41327,16680,40.71,21545,52.59,2400,5.85,288,0.7,52,0.12,0,0,0.0
횡성군,41725,32863,13347,40.94,17208,52.79,1769,5.42,237,0.72,36,0.11,0,0,0.0
영월군,30066,23119,9407,40.98,12277,53.48,1075,4.68,161,0.7,32,0.13,0,0,0.0
평창군,30200,23437,9443,40.58,12389,53.24,1246,5.35,168,0.72,22,0.09,0,0,0.0
화천군,20014,15736,6260,40.18,7734,49.64,1401,8.99,157,1.0,27,0.17,0,0,0.0
양구군,17349,13691,5598,41.26,6647,48.99,1187,8.74,113,0.83,21,0.15,0,0,0.0
철원군,22252,18597,8364,45.43,8208,44.58,1651,8.96,153,0.83,32,0.17,0,0,0.0
