District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
청주시상당구,44633,36180,17272,48.07,15936,44.35,2348,6.53,335,0.93,37,0.1,0,0,0.0
청주시서원구,49922,40953,20464,50.31,16681,41.01,3050,7.49,431,1.05,44,0.1,0,0,0.0
청주시흥덕구,29554,25383,13986,55.52,8960,35.57,1977,7.84,237,0.94,28,0.11,0,0,0.0
청주시청원구,42849,34668,18134,52.7,12874,37.42,3014,8.76,337,0.97,45,0.13,0,0,0.0
충주시,46792,42421,22426,53.22,16275,38.62,3083,7.31,317,0.75,36,0.08,0,0,0.0
제천시,6525,6446,3419,53.48,2535,39.65,378,5.91,53,0.82,7,0.1,0,0,0.0
단양군,9272,7838,3014,38.73,4412,56.7,310,3.98,41,0.52,4,0.05,0,0,0.0
영동군,34590,26559,10356,39.32,14427,54.77,1299,4.93,230,0.87,25,0.09,0,0,0.0
보은군,12657,9958,4118,41.69,5219,52.83,443,4.48,81,0.82,16,0.16,0,0,0.0
옥천군,18065,13920,5621,40.77,7325,53.14,698,5.06,112,0.81,28,0.2,0,0,0.0
음성군,44774,36334,18522,51.39,15167,42.08,2023,5.61,283,0.78,46,0.12,0,0,0.0
진천군,17724,13764,6707,49.02,6020,44.0,810,5.92,119,0.86,25,0.18,0,0,0.0
괴산군,11110,10649,5373,50.91,4555,43.16,508,4.81,101,0.95,16,0.15,0,0,0.0
증평군,28948,21016,9736,46.67,9410,45.11,1479,7.09,196,0.93,36,0.17,0,0,0.0
