District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,62325,39841,16504,41.75,19708,49.85,2872,7.26,402,1.01,42,0.1,0,0,0.0
천안시동남구,33917,30097,16026,53.61,11445,38.29,2108,7.05,272,0.91,38,0.12,0,0,0.0
공주시,22530,21828,12582,58.05,7680,35.43,1246,5.74,142,0.65,23,0.1,0,0,0.0
보령시,19173,19106,10487,55.41,7138,37.71,1122,5.92,152,0.8,26,0.13,0,0,0.0
아산시,79565,63339,33810,53.76,24040,38.22,4391,6.98,598,0.95,50,0.07,0,0,0.0
서산시,46344,38943,21192,54.79,14367,37.14,2721,7.03,346,0.89,52,0.13,0,0,0.0
태안군,18219,14674,6331,43.51,7491,51.48,613,4.21,91,0.62,23,0.15,0,0,0.0
금산군,8254,7358,3803,52.03,3124,42.74,333,4.55,40,0.54,9,0.12,0,0,0.0
논산시,13991,12465,6677,54.04,4941,39.99,624,5.05,100,0.8,13,0.1,0,0,0.0
계룡시,13336,12378,7214,58.75,3969,32.32,980,7.98,107,0.87,8,0.06,0,0,0.0
당진시,78739,64016,35906,56.45,22923,36.04,4132,6.49,576,0.9,65,0.1,0,0,0.0
부여군,24726,21571,10173,47.51,9966,46.54,1092,5.1,161,0.75,18,0.08,0,0,0.0
서천군,14051,12546,6664,53.5,5108,41.01,583,4.68,78,0.62,21,0.16,0,0,0.0
홍성군,13433,11787,5551,47.48,5386,46.07,570,4.87,167,1.42,16,0.13,0,0,0.0
청양군,12961,11046,4898,44.74,5364,48.99,595,5.43,72,0.65,18,0.16,0,0,0.0
예산군,29302,24534,10052,41.24,12867,52.79,1260,5.17,166,0.68,26,0.1,0,0,0.0
