District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,70878,46266,19509,42.49,22466,48.93,3423,7.45,461,1.0,48,0.1,0,0,0.0
천안시동남구,41792,35930,18694,52.37,13995,39.2,2624,7.35,338,0.94,45,0.12,0,0,0.0
공주시,27901,26948,15536,58.11,9149,34.22,1828,6.83,191,0.71,31,0.11,0,0,0.0
보령시,19173,19106,10487,55.41,7138,37.71,1122,5.92,152,0.8,26,0.13,0,0,0.0
아산시,79565,63339,33810,53.76,24040,38.22,4391,6.98,598,0.95,50,0.07,0,0,0.0
서산시,46344,38943,21192,54.79,14367,37.14,2721,7.03,346,0.89,52,0.13,0,0,0.0
태안군,18219,14674,6331,43.51,7491,51.48,613,4.21,91,0.62,23,0.15,0,0,0.0
금산군,8254,7358,3803,52.03,3124,42.74,333,4.55,40,0.54,9,0.12,0,0,0.0
논산시,13991,12465,6677,54.04,4941,39.99,624,5.05,100,0.8,13,0.1,0,0,0.0
계룡시,13336,12378,7214,58.75,3969,32.32,980,7.98,107,0.87,8,0.06,0,0,0.0
당진시,82827,66355,36684,55.64,24327,36.9,4252,6.44,593,0.89,68,0.1,0,0,0.0
부여군,24726,21571,10173,47.51,9966,46.54,1092,5.1,161,0.75,18,0.08,0,0,0.0
서천군,14051,12546,6664,53.5,5108,41.01,583,4.68,78,0.62,21,0.16,0,0,0.0
홍성군,14768,12590,5725,45.84,5978,47.86,597,4.78,170,1.36,18,0.14,0,0,0.0
청양군,13549,11428,5021,44.32,5601,49.44,612,5.4,74,0.65,19,0.16,0,0,0.0
예산군,30240,25120,10168,40.75,13301,53.3,1287,5.15,169,0.67,26,0.1,0,0,0.0
