District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,7343,6602,3150,48.04,3009,45.88,350,5.33,39,0.59,9,0.13,0,0,0.0
서구,37562,32064,13964,43.87,15593,48.99,1992,6.25,247,0.77,30,0.09,0,0,0.0
동구,28252,23354,10154,43.77,11346,48.91,1525,6.57,150,0.64,22,0.09,0,0,0.0
영도구,23181,19705,9519,48.59,8930,45.58,1010,5.15,114,0.58,16,0.08,0,0,0.0
부산진구,132312,108721,49200,45.57,50007,46.32,7822,7.24,824,0.76,99,0.09,0,0,0.0
동래구,67195,57898,25972,45.13,26766,46.51,4290,7.45,484,0.84,36,0.06,0,0,0.0
남구,68504,54220,21644,40.15,27742,51.46,4087,7.58,381,0.7,48,0.08,0,0,0.0
북구,56903,45933,19032,41.69,23070,50.54,3123,6.84,368,0.8,51,0.11,0,0,0.0
해운대구,35133,33823,18357,54.65,12635,37.62,2319,6.9,248,0.73,26,0.07,0,0,0.0
기장군,39199,27746,9582,34.75,15814,57.35,1935,7.01,205,0.74,36,0.13,0,0,0.0
사하구,16799,14196,6634,46.99,6607,46.8,785,5.56,79,0.55,11,0.07,0,0,0.0
금정구,122086,84263,21551,25.73,55391,66.13,6050,7.22,702,0.83,61,0.07,0,0,0.0
강서구,41466,33617,16400,49.06,14205,42.49,2526,7.55,266,0.79,28,0.08,0,0,0.0
연제구,106939,83827,33011,39.64,43844,52.65,5647,6.78,674,0.8,88,0.1,0,0,0.0
수영구,49927,38115,14296,37.79,20344,53.78,2803,7.41,350,0.92,31,0.08,0,0,0.0
사상구,30626,23823,10132,42.78,11789,49.78,1527,6.44,201,0.84,32,0.13,0,0,0.0
