District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,99584,82417,68336,83.33,8869,10.81,4025,4.9,659,0.8,110,0.13,0,0,0.0
전주시덕진구,134511,92523,68899,74.95,15175,16.5,6706,7.29,1025,1.11,112,0.12,0,0,0.0
군산시,73146,63289,53644,85.25,6346,10.08,2466,3.91,407,0.64,62,0.09,0,0,0.0
익산시,74657,66221,56063,85.25,6274,9.54,2910,4.42,431,0.65,79,0.12,0,0,0.0
정읍시,39313,35344,31238,89.01,2540,7.23,1015,2.89,223,0.63,76,0.21,0,0,0.0
남원시,29526,28673,25682,90.25,1725,6.06,772,2.71,219,0.76,57,0.2,0,0,0.0
김제시,34974,32447,28849,89.5,2251,6.98,886,2.74,181,0.56,63,0.19,0,0,0.0
완주군,57399,43113,34793,81.32,5463,12.76,1993,4.65,449,1.04,87,0.2,0,0,0.0
진안군,9595,8230,6936,84.96,932,11.41,210,2.57,60,0.73,25,0.3,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,4461,4434,3956,89.8,315,7.15,88,1.99,36,0.81,10,0.22,0,0,0.0
임실군,12712,11889,10502,89.03,874,7.4,311,2.63,82,0.69,27,0.22,0,0,0.0
순창군,18273,15952,13901,87.89,1337,8.45,423,2.67,123,0.77,31,0.19,0,0,0.0
고창군,37362,31598,27389,87.33,2796,8.91,897,2.86,192,0.61,87,0.27,0,0,0.0
부안군,20838,16647,14398,87.01,1627,9.83,396,2.39,84,0.5,41,0.24,0,0,0.0
