City_Code,City_Name,District_Code,District_Name,Precinct,PollStation,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,국민의힘김문수_Votes,개혁신당이준석_Votes,민주노동당권영국_Votes,무소속송진호_Votes,Invalid_Votes,Abstentions
3100,울산광역시,3101,중구,학성동,관내사전투표,2849,2849,1432,1188,181,26,3,19,0
3100,울산광역시,3101,중구,학성동,학성동제1투,2411,1647,366,1108,137,19,2,15,764
3100,울산광역시,3101,중구,학성동,학성동제2투,1377,951,219,660,56,6,2,8,426
3100,울산광역시,3101,중구,학성동,학성동제3투,1393,935,238,636,45,13,2,1,458
3100,울산광역시,3101,중구,학성동,학성동제4투,1477,982,224,688,55,5,2,8,495
3100,울산광역시,3101,중구,반구1동,관내사전투표,4022,4022,2254,1402,269,56,6,35,0
3100,울산광역시,3101,중구,반구1동,반구1동제1투,2109,1461,436,885,108,19,2,11,648
3100,울산광역시,3101,중구,반구1동,반구1동제2투,2211,1459,428,911,94,17,1,8,752
3100,울산광역시,3101,중구,반구1동,반구1동제4투,2019,1427,487,809,110,14,0,7,592
3100,울산광역시,3101,중구,반구2동,관내사전투표,1929,1929,1004,749,145,18,1,12,0
3100,울산광역시,3101,중구,반구2동,반구2동제1투,1715,1112,237,772,77,16,1,9,603
3100,울산광역시,3101,중구,반구2동,반구2동제2투,1746,1206,321,769,97,12,0,7,540
3100,울산광역시,3101,중구,반구2동,반구2동제3투,1577,1105,302,693,83,9,1,17,472
3100,울산광역시,3101,중구,복산동,관내사전투표,3033,3033,1768,943,263,33,4,22,0
3100,울산광역시,3101,중구,복산동,복산동제1투,1512,1136,314,748,60,10,0,4,376
3100,울산광역시,3101,중구,복산동,복산동제2투,4119,3215,1097,1709,350,31,3,25,904
3100,울산광역시,3101,중구,복산동,복산동제3투,2100,1441,435,896,88,11,2,9,659
3100,울산광역시,3101,중구,복산동,복산동제4투,2484,1853,639,1012,164,21,3,14,631
3100,울산광역시,3101,중구,복산동,복산동제5투,1487,1037,293,666,56,11,1,10,450
3100,울산광역시,3101,중구,성안동,관내사전투표,4852,4852,3086,1331,354,53,1,27,0
3100,울산광역시,3101,중구,성안동,성안동제1투,2680,1743,592,992,129,15,2,13,937
3100,울산광역시,3101,중구,성안동,성안동제2투,2581,1697,485,1078,96,21,3,14,884
3100,울산광역시,3101,중구,성안동,성안동제3투,3000,2021,664,1186,144,14,2,11,979
3100,울산광역시,3101,중구,성안동,성안동제4투,2861,1901,652,1082,139,20,2,6,960
3100,울산광역시,3101,중구,중앙동,관내사전투표,2631,2631,1312,1028,246,25,4,16,0
3100,울산광역시,3101,중구,중앙동,중앙동제1투,2121,1408,279,1045,73,5,0,6,713
3100,울산광역시,3101,중구,중앙동,중앙동제2투,1910,1284,274,934,51,10,3,12,626
3100,울산광역시,3101,중구,중앙동,중앙동제3투,1448,944,200,663,67,5,1,8,504
3100,울산광역시,3101,중구,중앙동,중앙동제4투,1438,945,205,678,46,9,0,7,493
3100,울산광역시,3101,중구,우정동,관내사전투표,3598,3598,1910,1372,250,44,3,19,0
3100,울산광역시,3101,중구,우정동,우정동제1투,3454,2311,539,1566,163,24,0,19,1143
3100,울산광역시,3101,중구,우정동,우정동제2투,1582,1061,241,699,91,10,4,16,521
3100,울산광역시,3101,중구,우정동,우정동제4투,2794,2200,620,1396,142,23,4,15,594
3100,울산광역시,3101,중구,태화동,관내사전투표,4543,4543,2723,1420,308,62,6,24,0
3100,울산광역시,3101,중구,태화동,태화동제1투,2065,1410,385,904,98,15,1,7,655
3100,울산광역시,3101,중구,태화동,태화동제2투,1982,1424,382,889,112,25,1,15,558
3100,울산광역시,3101,중구,태화동,태화동제4투,2275,1854,648,1066,112,15,4,9,421
3100,울산광역시,3101,중구,태화동,태화동제5투,2257,1739,458,1141,113,11,1,15,518
3100,울산광역시,3101,중구,태화동,태화동제7투,2403,1951,769,968,183,23,2,6,452
3100,울산광역시,3101,중구,태화동,태화동제8투,1893,1479,563,736,156,17,3,4,414
3100,울산광역시,3101,중구,다운동,관내사전투표,3716,3716,2080,1317,231,43,5,40,0
3100,울산광역시,3101,중구,다운동,다운동제1투,2640,1899,503,1237,118,24,2,15,741
3100,울산광역시,3101,중구,다운동,다운동제2투,2200,1483,368,1010,79,15,1,10,717
3100,울산광역시,3101,중구,다운동,다운동제4투,2396,1670,424,1133,83,16,4,10,726
3100,울산광역시,3101,중구,병영1동,관내사전투표,4323,4323,2386,1581,262,51,8,35,0
3100,울산광역시,3101,중구,병영1동,병영1동제1투,1825,1134,246,797,65,17,2,7,691
3100,울산광역시,3101,중구,병영1동,병영1동제2투,1778,1152,285,770,73,14,1,9,626
3100,울산광역시,3101,중구,병영1동,병영1동제3투,2094,1452,411,937,83,11,1,9,642
3100,울산광역시,3101,중구,병영1동,병영1동제4투,1561,1050,249,735,54,2,2,8,511
3100,울산광역시,3101,중구,병영2동,관내사전투표,3093,3093,1890,936,212,37,2,16,0
3100,울산광역시,3101,중구,병영2동,병영2동제1투,1888,1303,365,835,76,10,3,14,585
3100,울산광역시,3101,중구,병영2동,병영2동제2투,1159,741,239,446,42,9,1,4,418
3100,울산광역시,3101,중구,병영2동,병영2동제3투,1128,732,171,504,43,11,0,3,396
3100,울산광역시,3101,중구,병영2동,병영2동제4투,1375,896,225,606,51,6,1,7,479
3100,울산광역시,3101,중구,약사동,관내사전투표,3192,3192,1901,974,258,41,5,13,0
3100,울산광역시,3101,중구,약사동,약사동제1투,2627,1993,663,1113,174,29,3,11,634
3100,울산광역시,3101,중구,약사동,약사동제2투,2148,1625,489,947,153,23,1,12,523
3100,울산광역시,3102,남구,신정1동,관내사전투표,3951,3951,1936,1650,280,48,2,35,0
3100,울산광역시,3102,남구,신정1동,신정1동제1투,3096,1943,405,1400,113,11,1,13,1153
3100,울산광역시,3102,남구,신정1동,신정1동제3투,2397,1735,445,1145,114,18,2,11,662
3100,울산광역시,3102,남구,신정1동,신정1동제4투,2956,2132,482,1498,123,14,1,14,824
