District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,69744,58553,16743,28.77,37265,64.05,3617,6.21,497,0.85,57,0.09,0,0,0.0
포항시남구,60424,50766,15413,30.59,30600,60.74,3879,7.7,437,0.86,44,0.08,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,31925,31639,11694,37.29,17130,54.63,2063,6.57,433,1.38,36,0.11,0,0,0.0
김천시,63483,54185,15982,29.69,33728,62.66,3635,6.75,432,0.8,46,0.08,0,0,0.0
안동시,76055,61605,19699,32.27,37294,61.1,3551,5.81,434,0.71,52,0.08,0,0,0.0
구미시,71686,64843,22146,34.45,35789,55.67,5792,9.01,487,0.75,67,0.1,0,0,0.0
영주시,41181,36161,11564,32.29,22122,61.77,1856,5.18,236,0.65,30,0.08,0,0,0.0
영천시,30253,27340,7094,26.16,18497,68.22,1331,4.9,168,0.61,23,0.08,0,0,0.0
상주시,45225,38851,9184,23.83,27026,70.15,2035,5.28,244,0.63,36,0.09,0,0,0.0
문경시,15128,15128,4044,26.97,10162,67.78,650,4.33,116,0.77,20,0.13,0,0,0.0
예천군,15131,13627,3170,23.59,9491,70.64,663,4.93,91,0.67,19,0.14,0,0,0.0
경산시,31689,26765,7126,26.85,17315,65.25,1863,7.02,202,0.76,28,0.1,0,0,0.0
청도군,19204,15831,3544,22.57,11406,72.65,655,4.17,79,0.5,15,0.09,0,0,0.0
고령군,13064,10494,1849,17.82,8073,77.81,385,3.71,54,0.52,13,0.12,0,0,0.0
성주군,11538,10776,2173,20.38,7982,74.86,432,4.05,58,0.54,17,0.15,0,0,0.0
칠곡군,47712,37199,10250,27.74,24234,65.58,2160,5.84,260,0.7,44,0.11,0,0,0.0
의성군,29442,24733,4499,18.35,18978,77.4,868,3.54,145,0.59,27,0.11,0,0,0.0
청송군,22070,18250,3789,20.95,13348,73.83,797,4.4,125,0.69,19,0.1,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,10770,10506,2428,23.36,7425,71.44,453,4.35,76,0.73,11,0.1,0,0,0.0
봉화군,13979,12019,3349,28.1,7998,67.12,474,3.97,81,0.67,13,0.1,0,0,0.0
울진군,17836,16135,4419,27.65,10586,66.24,862,5.39,94,0.58,19,0.11,0,0,0.0
