District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,10813,10779,5823,54.49,3295,30.83,1417,13.26,142,1.32,8,0.07,0,0,0.0
원주시,124320,92270,40651,44.36,42901,46.82,7076,7.72,902,0.98,95,0.1,0,0,0.0
강릉시,113370,91356,40828,44.98,42615,46.95,6418,7.07,811,0.89,90,0.09,0,0,0.0
동해시,32353,26560,11813,44.75,12728,48.22,1597,6.05,220,0.83,36,0.13,0,0,0.0
삼척시,23791,20026,8466,42.59,9887,49.74,1320,6.64,187,0.94,16,0.08,0,0,0.0
태백시,24975,19774,8495,43.23,10029,51.04,960,4.88,152,0.77,13,0.06,0,0,0.0
정선군,5994,5973,3401,57.43,2124,35.87,339,5.72,50,0.84,7,0.11,0,0,0.0
속초시,9253,8624,4665,54.37,3259,37.98,568,6.62,78,0.9,9,0.1,0,0,0.0
고성군,10360,8389,3594,43.18,4175,50.16,484,5.81,58,0.69,12,0.14,0,0,0.0
양양군,16086,13015,5657,43.76,6505,50.32,662,5.12,94,0.72,7,0.05,0,0,0.0
인제군,13731,11903,5519,46.82,4973,42.19,1169,9.91,107,0.9,18,0.15,0,0,0.0
홍천군,28944,22222,9126,41.44,11429,51.9,1285,5.83,144,0.65,33,0.14,0,0,0.0
횡성군,28253,20798,7592,36.8,11970,58.03,899,4.35,140,0.67,25,0.12,0,0,0.0
영월군,5831,5152,2315,45.21,2559,49.98,209,4.08,34,0.66,3,0.05,0,0,0.0
평창군,14727,13605,6641,49.15,5960,44.11,783,5.79,112,0.82,15,0.11,0,0,0.0
화천군,12836,10365,4300,41.86,4991,48.58,861,8.38,99,0.96,21,0.2,0,0,0.0
양구군,6829,6283,3074,49.36,2554,41.01,538,8.63,54,0.86,7,0.11,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
