District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,70878,46266,19509,42.49,22466,48.93,3423,7.45,461,1.0,48,0.1,0,0,0.0
천안시동남구,47374,40786,21341,52.65,15810,39.01,2950,7.27,375,0.92,51,0.12,0,0,0.0
공주시,33842,30517,16657,55.01,11282,37.26,2084,6.88,222,0.73,34,0.11,0,0,0.0
보령시,20448,19935,10660,53.98,7762,39.31,1141,5.77,156,0.79,26,0.13,0,0,0.0
아산시,79565,63339,33810,53.76,24040,38.22,4391,6.98,598,0.95,50,0.07,0,0,0.0
서산시,55397,47033,26149,55.99,16623,35.59,3430,7.34,440,0.94,58,0.12,0,0,0.0
태안군,18219,14674,6331,43.51,7491,51.48,613,4.21,91,0.62,23,0.15,0,0,0.0
금산군,9486,8198,4098,50.33,3605,44.27,382,4.69,45,0.55,12,0.14,0,0,0.0
논산시,17289,14954,7853,52.97,6086,41.05,748,5.04,120,0.8,18,0.12,0,0,0.0
계룡시,13336,12378,7214,58.75,3969,32.32,980,7.98,107,0.87,8,0.06,0,0,0.0
당진시,94084,73493,39679,54.34,27826,38.11,4754,6.51,674,0.92,74,0.1,0,0,0.0
부여군,28908,24259,10921,45.35,11742,48.76,1215,5.04,180,0.74,19,0.07,0,0,0.0
서천군,17534,16029,8704,54.71,6312,39.67,759,4.77,109,0.68,25,0.15,0,0,0.0
홍성군,19645,15563,6738,43.62,7729,50.03,757,4.9,200,1.29,23,0.14,0,0,0.0
청양군,13880,11658,5081,43.98,5752,49.79,622,5.38,76,0.65,20,0.17,0,0,0.0
예산군,33223,27146,11043,40.95,14190,52.62,1503,5.57,202,0.74,28,0.1,0,0,0.0
